x_cm,y_cm,z_cm,kineticEnergy_GeV
-15.3381,-0.8177,349.9000,4.2022
-14.3577,-0.3763,349.9000,4.2012
-15.7575,-2.6890,349.9000,4.2037
-16.5633,-0.1124,349.9000,4.1955
-13.3045,0.6521,349.9000,4.2005
-15.7260,0.6933,349.9000,4.1992
-15.0045,0.4112,349.9000,4.1958
-13.0567,0.5733,349.9000,4.2037
-13.2179,-0.0012,349.9000,4.1998
-16.3637,-0.4240,349.9000,4.2035
-14.3242,-0.2866,349.9000,4.2021
-16.8470,1.2273,349.9000,4.1841
-13.4975,2.1923,349.9000,4.2017
-15.8579,1.6673,349.9000,4.2034
-14.0241,0.1384,349.9000,4.1996
-15.4708,0.0373,349.9000,4.2045
-14.7070,-1.0842,349.9000,4.2040
-15.3649,-0.7438,349.9000,4.1929
-15.4214,-2.1848,349.9000,4.2063
-14.1949,0.3029,349.9000,4.2024
-15.7876,-0.6583,349.9000,4.2074
-16.2195,1.2333,349.9000,4.2012
-14.5259,2.4151,349.9000,4.2068
-16.4113,1.1851,349.9000,4.2032
-13.8947,-0.6881,349.9000,4.1993
-14.5550,-0.8321,349.9000,4.1994
-12.1008,2.0988,349.9000,4.2075
-13.8715,1.4512,349.9000,4.1999
-16.0876,-0.7390,349.9000,4.1998
-14.9707,0.6258,349.9000,4.2071
-15.3506,1.6500,349.9000,4.2061
-15.1783,0.5718,349.9000,4.2027
-15.3067,-0.1527,349.9000,4.2039
-15.0370,-0.7110,349.9000,4.2034
-13.7324,-0.3063,349.9000,4.1992
-14.6001,1.4858,349.9000,4.2026
-15.7253,-1.0084,349.9000,4.2044
-14.3378,-0.3346,349.9000,4.2054
-15.2339,-0.9958,349.9000,4.1937
-14.7050,-2.5094,349.9000,4.1970
-13.2175,-0.1856,349.9000,4.2053
-14.4051,-0.8862,349.9000,4.2024
-15.1500,-0.2536,349.9000,4.2048
-16.2861,-2.0343,349.9000,4.2022
-12.6560,-1.3932,349.9000,4.1998
-16.0510,2.7199,349.9000,4.1903
-13.8982,-1.1311,349.9000,4.2039
-13.2203,-1.4694,349.9000,4.1966
-13.3649,-1.1167,349.9000,4.1956
-15.7026,4.4178,349.9000,4.2059
-14.6852,0.5446,349.9000,4.1970
-14.3190,-2.7400,349.9000,4.2053
-15.3486,2.0637,349.9000,4.2031
-15.6249,-0.1162,349.9000,4.1966
-19.0029,-0.2940,349.9000,4.2019
-12.8398,0.6801,349.9000,4.2034
-14.1495,0.1205,349.9000,4.2062
-10.8943,0.2109,349.9000,4.1830
-15.2385,0.7595,349.9000,4.2007
-15.8190,-0.3130,349.9000,4.1930
-15.1256,-0.9849,349.9000,4.2057
-15.2098,0.3635,349.9000,4.1873
-15.6881,-0.1709,349.9000,4.2061
-14.8267,-0.9767,349.9000,4.2008
-13.2353,-0.5144,349.9000,4.2047
-15.9971,-1.0677,349.9000,4.2008
-14.7917,0.2156,349.9000,4.2008
-14.0236,-0.9090,349.9000,4.2050
-14.6111,0.0301,349.9000,4.2019
-14.7622,0.8026,349.9000,4.1994
-18.6275,-1.6745,349.9000,4.2063
-15.0754,0.2807,349.9000,4.2001
-8.3330,2.3649,349.9000,4.2031
-14.0810,-2.9032,349.9000,4.1954
-14.7999,1.7474,349.9000,4.1906
-15.7862,-0.5801,349.9000,4.1989
-15.1306,1.5560,349.9000,4.2018
-14.1876,1.2996,349.9000,4.2042
-15.5399,-0.5047,349.9000,4.2019
-14.2797,0.9811,349.9000,4.2074
-15.5740,-0.7602,349.9000,4.1960
-14.8622,0.2562,349.9000,4.2039
-14.9314,-0.6546,349.9000,4.2056
-14.5782,-0.0090,349.9000,4.1968
-15.7925,-1.2421,349.9000,4.2056
-13.3874,0.7053,349.9000,4.2036
-13.6406,-0.0770,349.9000,4.2010
-14.3758,0.6867,349.9000,4.2055
-15.2570,0.0197,349.9000,4.2054
-13.8252,-0.8022,349.9000,4.1967
-13.8261,0.2548,349.9000,4.1884
-15.8227,1.0257,349.9000,4.2054
-13.4734,-0.0406,349.9000,4.2034
-13.4207,-0.5423,349.9000,4.2038
-14.2753,1.4787,349.9000,4.1987
-15.3016,-0.6688,349.9000,4.1990
-15.7267,-0.2288,349.9000,4.2007
-15.3189,0.1701,349.9000,4.1979
-14.9366,0.5285,349.9000,4.2056
-13.3825,1.3794,349.9000,4.2035
-15.0758,-0.2231,349.9000,4.1902
-13.9117,-0.2685,349.9000,4.2020
-13.3060,-0.4390,349.9000,4.2081
-16.4510,-0.8755,349.9000,4.1987
-15.4193,-1.6145,349.9000,4.1943
-15.1063,0.7400,349.9000,4.2038
-13.7063,0.1482,349.9000,4.2017
-14.7248,-1.1528,349.9000,4.1927
-15.0141,0.0940,349.9000,4.2009
-15.0663,2.4886,349.9000,4.2054
-15.6293,0.7707,349.9000,4.2031
-18.4119,1.1735,349.9000,4.1968
-13.6890,0.8187,349.9000,4.1859
-13.4392,-0.7245,349.9000,4.2039
-14.1579,-0.2796,349.9000,4.2086
-16.0023,1.7891,349.9000,4.2048
-13.6665,-0.5418,349.9000,4.1806
-16.1474,0.1804,349.9000,4.2082
-12.3819,1.0943,349.9000,4.2014
-13.0692,-1.8099,349.9000,4.1872
-14.4524,1.2266,349.9000,4.2059
-14.4189,-0.2529,349.9000,4.1967
-12.8688,1.2424,349.9000,4.1896
-16.4031,0.6637,349.9000,4.2015
-13.5467,0.0049,349.9000,4.2013
-15.7595,0.3294,349.9000,4.2061
-15.6095,-2.7497,349.9000,4.2008
-15.8625,-0.2151,349.9000,4.2073
-16.9938,-2.6569,349.9000,4.2050
-13.7131,1.5778,349.9000,4.2075
-15.4870,0.1981,349.9000,4.2019
-16.3022,1.6646,349.9000,4.2021
-15.4162,1.1048,349.9000,4.2053
-14.8362,0.3862,349.9000,4.2013
-16.0862,-0.4270,349.9000,4.2032
-16.7979,1.1299,349.9000,4.2065
-17.1081,1.3367,349.9000,4.1993
-16.5949,0.2450,349.9000,4.2097
-14.5479,0.0701,349.9000,4.2060
-12.6509,-0.0283,349.9000,4.1960
-16.3041,-0.5201,349.9000,4.2058
-13.9240,-0.6753,349.9000,4.2012
-15.6391,-0.2678,349.9000,4.2025
-13.4455,-1.2092,349.9000,4.1998
-13.5274,-0.7756,349.9000,4.1854
-13.9824,0.0631,349.9000,4.2019
-13.4957,-1.6342,349.9000,4.2024
-15.1861,-0.8172,349.9000,4.1927
-13.6555,0.3107,349.9000,4.1993
-10.8086,-3.1476,349.9000,4.2053
-14.9725,-0.2615,349.9000,4.2060
-15.7900,1.4859,349.9000,4.1922
-15.5958,-1.2636,349.9000,4.2040
-14.9609,-0.0830,349.9000,4.2076
-14.4307,0.3318,349.9000,4.2054
-16.1009,-0.1321,349.9000,4.2082
-15.2374,1.3428,349.9000,4.2030
-14.2161,-3.0531,349.9000,4.1975
-13.7482,-1.2443,349.9000,4.2014
-14.9341,0.6801,349.9000,4.2000
-13.7603,-1.0924,349.9000,4.2014
-14.3021,-0.0318,349.9000,4.2068
-17.2568,0.2753,349.9000,4.2061
-16.5289,1.0643,349.9000,4.1925
-15.3209,-0.1603,349.9000,4.2072
-13.6799,-0.3574,349.9000,4.2079
-14.5722,-1.5921,349.9000,4.2013
-13.9290,0.2671,349.9000,4.1987
-14.8654,-0.3718,349.9000,4.2063
-13.8066,1.4072,349.9000,4.2029
-14.4673,0.1888,349.9000,4.1715
-12.5739,0.2698,349.9000,4.2003
-12.0723,3.4223,349.9000,4.2017
-15.0363,0.4321,349.9000,4.2004
-13.2148,-0.6040,349.9000,4.2042
-15.4231,-1.1021,349.9000,4.2059
-13.2206,-0.0700,349.9000,4.2032
-15.9112,-1.8096,349.9000,4.2049
-15.7016,0.5279,349.9000,4.2031
-14.4440,1.5781,349.9000,4.2037
-14.2555,1.9785,349.9000,4.2006
-15.7713,-0.5084,349.9000,4.2044
-15.1595,-0.1727,349.9000,4.1969
-15.0202,0.1732,349.9000,4.2081
-17.1701,0.0830,349.9000,4.2041
-13.5214,-0.1391,349.9000,4.2019
-15.2039,-0.5857,349.9000,4.2030
-14.0265,-1.4855,349.9000,4.1969
-16.1294,-0.7566,349.9000,4.2033
-14.0024,1.9511,349.9000,4.2032
-15.1776,-0.2446,349.9000,4.2015
-15.2249,-0.9018,349.9000,4.1960
-15.3315,-2.2095,349.9000,4.2031
-17.2470,-0.7155,349.9000,4.1938
-15.1521,0.6279,349.9000,4.1944
-15.2323,3.0333,349.9000,4.1880
-13.2648,-0.4753,349.9000,4.2032
-13.0544,1.4154,349.9000,4.2059
-13.8995,-2.5343,349.9000,4.1906
-15.7150,-0.0699,349.9000,4.2043
-12.6597,0.0211,349.9000,4.2055
-17.1620,-1.8067,349.9000,4.1853
-14.5313,-1.1372,349.9000,4.1973
-16.2849,-1.1679,349.9000,4.2017
-14.2558,0.5771,349.9000,4.2063
-12.6421,-1.8564,349.9000,4.2032
-14.5832,4.0530,349.9000,4.2029
-18.5025,-3.9885,349.9000,4.1984
-14.7489,-0.0430,349.9000,4.2017
-12.0886,-1.8706,349.9000,4.2053
-15.0926,-0.2651,349.9000,4.2028
-13.6674,-0.2909,349.9000,4.1919
-14.3743,2.2433,349.9000,4.1974
-17.3262,1.1943,349.9000,4.1897
-16.0202,0.6259,349.9000,4.1971
-15.6447,0.1324,349.9000,4.2026
-14.8664,-0.1133,349.9000,4.2038
-15.9093,0.1550,349.9000,4.2042
-12.9851,-1.7105,349.9000,4.2051
-14.9274,-0.2002,349.9000,4.2052
-14.0591,-0.6603,349.9000,4.2036
-15.2966,-0.7974,349.9000,4.1996
-17.0243,1.4180,349.9000,4.2077
-15.6534,-2.2236,349.9000,4.2000
-13.9630,1.0465,349.9000,4.1983
-14.8173,1.6269,349.9000,4.1965
-15.5376,0.1115,349.9000,4.2056
-13.9347,0.8404,349.9000,4.2032
-16.2880,3.1269,349.9000,4.1918
-14.9980,-0.4136,349.9000,4.1831
-14.9430,-0.3639,349.9000,4.2041
-15.8762,1.6351,349.9000,4.2050
-16.1716,1.3576,349.9000,4.1980
-15.7828,0.2736,349.9000,4.2039
-15.6938,0.4747,349.9000,4.1952
-15.9809,0.8410,349.9000,4.2058
-13.9128,-0.3476,349.9000,4.1983
-13.8690,0.7349,349.9000,4.2034
-13.5627,1.8449,349.9000,4.2068
-15.3035,0.4210,349.9000,4.1972
-14.4558,0.1521,349.9000,4.2018
-14.1337,-1.2115,349.9000,4.2001
-14.2489,0.1678,349.9000,4.2048
-13.3830,1.0102,349.9000,4.2014
-16.0414,0.7624,349.9000,4.2011
-15.1355,-1.1554,349.9000,4.2022
-14.7212,2.6553,349.9000,4.2017
-13.9482,0.3353,349.9000,4.2028
-13.4695,0.9562,349.9000,4.2046
-16.4159,-1.7876,349.9000,4.2025
-15.6754,-1.0130,349.9000,4.1993
-15.3083,0.6680,349.9000,4.1990
-11.7056,1.8115,349.9000,4.2059
-12.2048,-1.4268,349.9000,4.1966
-15.3253,0.4020,349.9000,4.2021
-14.1763,0.8632,349.9000,4.2041
-12.2984,-0.7583,349.9000,4.2008
-13.0305,-1.7359,349.9000,4.2052
-15.4685,-0.5912,349.9000,4.2015
-13.6706,-1.7693,349.9000,4.1861
-15.7148,-0.2316,349.9000,4.2021
-14.5707,1.1299,349.9000,4.1963
-13.5941,0.3847,349.9000,4.1989
-14.1112,1.9785,349.9000,4.2024
-14.0394,-0.9787,349.9000,4.2067
-10.3206,1.0259,349.9000,4.2031
-15.1667,-0.8803,349.9000,4.1963
-13.7552,0.7422,349.9000,4.2027
-14.7308,0.1123,349.9000,4.2050
-15.2100,-0.9692,349.9000,4.2091
-14.2883,3.1679,349.9000,4.1955
-13.6807,-3.4366,349.9000,4.1934
-13.7077,-0.1605,349.9000,4.2067
-14.7225,-0.4056,349.9000,4.1917
-14.0315,0.8182,349.9000,4.1959
-15.2178,-0.6460,349.9000,4.2001
-14.9956,-0.1253,349.9000,4.2041
-14.9629,0.8527,349.9000,4.2040
-16.8984,-0.1917,349.9000,4.2072
-14.7660,0.5322,349.9000,4.2052
-15.2516,1.2693,349.9000,4.2019
-13.3928,1.2922,349.9000,4.2015
-13.9600,-0.0565,349.9000,4.2046
-14.6689,1.1310,349.9000,4.2038
-15.0559,-0.0903,349.9000,4.2047
-11.9021,-0.8776,349.9000,4.1994
-14.1158,1.4974,349.9000,4.1993
-14.0949,-0.6629,349.9000,4.1984
-13.5020,-1.0037,349.9000,4.2084
-14.1560,-0.7427,349.9000,4.1971
-13.7934,0.8359,349.9000,4.2023
-14.7833,0.5735,349.9000,4.2053
-12.5797,-0.0805,349.9000,4.2065
-13.4702,2.0126,349.9000,4.2078
-17.0993,-0.2779,349.9000,4.2065
-15.8864,1.3178,349.9000,4.1991
-14.9447,1.2188,349.9000,4.2071
-14.3495,-0.1959,349.9000,4.2027
-14.2286,-0.1350,349.9000,4.2073
-15.7952,0.7601,349.9000,4.2067
-12.6266,3.5500,349.9000,4.2008
-15.6654,-0.4261,349.9000,4.1935
-13.2180,0.3190,349.9000,4.1986
-13.5868,-0.8770,349.9000,4.2024
-16.0336,0.7778,349.9000,4.2035
-14.8795,-0.2919,349.9000,4.1970
-13.7608,-1.3881,349.9000,4.2052
-14.2347,-1.7852,349.9000,4.2064
-14.0884,-0.9136,349.9000,4.2048
-14.4227,-0.4554,349.9000,4.2067
-11.9046,0.2736,349.9000,4.2025
-15.7687,1.5408,349.9000,4.2023
-11.3524,1.7548,349.9000,4.1907
-16.1129,-1.1368,349.9000,4.2037
-14.1292,-1.3605,349.9000,4.2038
-17.0862,-0.3358,349.9000,4.1997
-15.8684,0.2333,349.9000,4.2012
-15.7465,2.4233,349.9000,4.1992
-13.9412,1.8441,349.9000,4.2049
-14.3450,-0.6099,349.9000,4.1900
-16.1727,1.3743,349.9000,4.2061
-15.5700,-0.2148,349.9000,4.2061
-14.2778,-0.2859,349.9000,4.2067
-16.7351,-1.8497,349.9000,4.2040
-14.7917,0.4349,349.9000,4.2004
-15.1842,1.4421,349.9000,4.1998
-13.6578,-0.1617,349.9000,4.1930
-12.6066,1.0942,349.9000,4.2027
-14.4964,-0.4715,349.9000,4.2011
-17.1611,0.2417,349.9000,4.2042
-15.5966,0.5287,349.9000,4.1980
-14.0818,-0.1131,349.9000,4.1863
-13.9209,0.6126,349.9000,4.2024
-14.8717,2.0343,349.9000,4.2063
-16.4294,1.0663,349.9000,4.2015
-14.2248,-3.2912,349.9000,4.2070
-14.0998,0.9148,349.9000,4.2047
-14.0434,1.4157,349.9000,4.2034
-12.7963,-2.3947,349.9000,4.2052
-13.8266,-0.4613,349.9000,4.2013
-14.3301,-3.6602,349.9000,4.1994
-13.5709,1.9948,349.9000,4.1830
-15.4811,0.9228,349.9000,4.2015
-14.5281,-0.9730,349.9000,4.2033
-13.1181,-0.9618,349.9000,4.2045
-14.9691,1.3392,349.9000,4.2028
-15.6599,1.8543,349.9000,4.2025
-13.2125,2.3237,349.9000,4.1939
-14.9244,-2.5271,349.9000,4.1906
-15.8247,0.3695,349.9000,4.2018
-14.6262,0.6750,349.9000,4.1821
-13.8554,2.3393,349.9000,4.2000
-14.1208,-1.2529,349.9000,4.2048
-15.8601,0.5486,349.9000,4.2043
-16.1301,1.0646,349.9000,4.2029
-15.5945,-0.4613,349.9000,4.2050
-16.8011,1.5681,349.9000,4.1996
-16.3451,1.6618,349.9000,4.2060
-14.7685,2.3234,349.9000,4.2012
-12.8601,0.5227,349.9000,4.2066
-16.4461,-0.5786,349.9000,4.2014
-14.3760,-0.8058,349.9000,4.1937
-14.3984,0.1561,349.9000,4.1981
-18.0288,-2.2365,349.9000,4.2036
-14.0849,0.3819,349.9000,4.1989
-15.4588,-1.5340,349.9000,4.2081
-14.1152,-0.2583,349.9000,4.2020
-15.0570,-1.7946,349.9000,4.1920
-13.6905,0.9411,349.9000,4.2055
-13.9505,2.5479,349.9000,4.1990
-15.4443,-0.3869,349.9000,4.2035
-14.0711,0.2299,349.9000,4.2041
-15.2587,-1.2308,349.9000,4.2059
-13.2606,-0.4104,349.9000,4.2035
-13.2852,-0.3275,349.9000,4.2056
-13.8607,0.8085,349.9000,4.2061
-13.7390,2.3951,349.9000,4.2064
-15.0769,-0.1674,349.9000,4.1852
-16.7300,0.8563,349.9000,4.1978
-16.6501,3.0813,349.9000,4.1998
-15.1351,-1.6437,349.9000,4.1984
-14.8831,-0.2222,349.9000,4.1980
-14.2422,-2.4925,349.9000,4.2057
-14.7786,-0.5973,349.9000,4.1970
-12.9330,-0.3903,349.9000,4.2052
-15.9547,-1.8838,349.9000,4.2011
-13.0774,-1.4215,349.9000,4.2051
-13.9241,2.2214,349.9000,4.1991
-14.6021,-2.1184,349.9000,4.1903
-16.7068,0.8651,349.9000,4.2056
-15.9832,0.2915,349.9000,4.2046
-14.6864,0.7648,349.9000,4.1983
-15.7544,0.1733,349.9000,4.2010
-14.5314,1.9891,349.9000,4.1972
-12.4214,-4.5411,349.9000,4.2010
-13.3623,-0.0229,349.9000,4.2009
-15.6682,-0.3853,349.9000,4.2072
-15.1053,0.1373,349.9000,4.2011
-15.2673,0.5678,349.9000,4.2056
-15.6514,0.4170,349.9000,4.2029
-14.4437,-2.5248,349.9000,4.2014
-14.9104,-1.7861,349.9000,4.1994
-16.1967,0.1986,349.9000,4.2064
-15.1098,-2.0945,349.9000,4.2077
-16.2607,-1.8177,349.9000,4.2034
-15.0652,0.6612,349.9000,4.2035
-15.3110,-1.0850,349.9000,4.2026
-14.8702,0.0679,349.9000,4.2017
-16.7067,-0.0943,349.9000,4.2053
-14.1102,0.1400,349.9000,4.1879
-14.1325,-1.7503,349.9000,4.1984
-11.5759,-0.2200,349.9000,4.2058
-12.9455,0.2345,349.9000,4.2043
-13.2643,-0.9318,349.9000,4.2044
-16.1789,-1.7063,349.9000,4.2061
-13.2479,-2.7762,349.9000,4.1945
-18.3214,-0.6413,349.9000,4.2061
-14.9333,0.4424,349.9000,4.2072
-14.4362,-1.9214,349.9000,4.2020
-14.4565,0.0270,349.9000,4.2032
-14.3327,2.2487,349.9000,4.1958
-13.7717,-0.4404,349.9000,4.1886
-13.9680,0.6871,349.9000,4.2039
-14.6523,0.1549,349.9000,4.1927
-15.7594,2.9796,349.9000,4.1992
-15.4448,0.5543,349.9000,4.1888
-15.8935,0.1571,349.9000,4.2059
-16.5798,-1.7222,349.9000,4.2078
-14.1856,-0.2653,349.9000,4.1999
-13.1307,-0.1697,349.9000,4.2022
-14.7757,-0.6088,349.9000,4.1826
-14.9080,3.2842,349.9000,4.2056
-15.5077,3.3702,349.9000,4.2045
-14.6471,3.1280,349.9000,4.2022
-13.5895,0.0051,349.9000,4.1902
-12.9593,1.4998,349.9000,4.2022
-15.3702,-0.3887,349.9000,4.2073
-14.0565,-1.4875,349.9000,4.1896
-16.1838,-1.2244,349.9000,4.2025
-13.7172,-1.5245,349.9000,4.1970
-15.1106,-0.8289,349.9000,4.2033
-17.1902,2.7651,349.9000,4.2040
-13.0750,0.5222,349.9000,4.1990
-15.8445,-0.2560,349.9000,4.2014
-13.7720,1.4797,349.9000,4.1927
-11.4738,-1.6162,349.9000,4.2020
-14.3394,-1.1278,349.9000,4.1924
-14.8075,0.1317,349.9000,4.2059
-17.3035,0.2213,349.9000,4.2055
-13.7649,1.6335,349.9000,4.2038
-15.7506,0.1931,349.9000,4.2018
-15.9856,0.2347,349.9000,4.2043
-16.5251,-0.8214,349.9000,4.2043
-13.8141,1.0750,349.9000,4.1996
-15.6140,0.6148,349.9000,4.1990
-14.2175,-0.5567,349.9000,4.1944
-14.3838,3.3648,349.9000,4.2016
-15.7462,0.1455,349.9000,4.2092
-16.3638,-1.9377,349.9000,4.2049
-14.0564,0.6027,349.9000,4.2011
-13.5240,-1.2927,349.9000,4.2061
-16.0560,-0.6926,349.9000,4.2069
-15.7513,-0.8776,349.9000,4.2035
-14.9715,-2.0906,349.9000,4.1990
-15.0428,-0.4366,349.9000,4.2049
-15.8837,0.7352,349.9000,4.2008
-16.3241,1.0025,349.9000,4.1990
-14.4859,-0.0377,349.9000,4.2077
-15.2167,-0.3783,349.9000,4.2043
-14.6203,-1.5236,349.9000,4.2040
-15.9928,-2.4165,349.9000,4.2058
-12.3442,-0.6377,349.9000,4.1967
-14.4233,-0.5111,349.9000,4.2055
-14.5808,0.7606,349.9000,4.2041
-15.0838,1.5516,349.9000,4.1822
-15.1582,-1.0674,349.9000,4.2074
-13.2371,0.8080,349.9000,4.2041
-15.7988,-1.1359,349.9000,4.1992
-14.4497,0.7959,349.9000,4.1995
-12.9338,-0.5206,349.9000,4.2064
-14.7071,0.5651,349.9000,4.2056
-14.8016,1.4161,349.9000,4.2035
-16.3752,0.4156,349.9000,4.2060
-15.9878,-1.1521,349.9000,4.1977
-13.5548,1.5963,349.9000,4.2054
-7.0886,4.8065,349.9000,4.2021
-14.7314,1.7151,349.9000,4.2015
-14.4096,-0.5944,349.9000,4.1930
-15.9423,0.2629,349.9000,4.2015
-18.3395,-2.1193,349.9000,4.2048
-13.0865,-0.2773,349.9000,4.2049
-14.6823,-0.0979,349.9000,4.2043
-14.2139,-1.4132,349.9000,4.2048
-13.5705,-0.9928,349.9000,4.2018
-13.1168,-0.7382,349.9000,4.2058
-13.3390,10.7391,349.9000,4.1947
-15.5778,-0.9253,349.9000,4.2037
-15.5959,1.3582,349.9000,4.2032
-14.6339,-0.9549,349.9000,4.2064
-13.4366,-1.3204,349.9000,4.1994
-13.2355,-0.0723,349.9000,4.2046
-15.8640,1.3716,349.9000,4.2032
-15.0761,0.3420,349.9000,4.2010
-15.9908,-0.2831,349.9000,4.2025
-14.3586,0.2251,349.9000,4.1909
-14.7367,-1.0293,349.9000,4.2050
-15.1870,2.6070,349.9000,4.1984
-13.5431,-0.5047,349.9000,4.2050
-15.1665,2.7318,349.9000,4.2069
-12.4099,-3.2261,349.9000,4.2020
-13.7263,0.8865,349.9000,4.1976
-16.1224,-1.7679,349.9000,4.1960
-14.4018,1.6707,349.9000,4.1957
-16.6654,0.8075,349.9000,4.2078
-13.0670,2.6712,349.9000,4.1850
-14.1125,0.1661,349.9000,4.2041
-15.4463,1.3640,349.9000,4.2031
-14.8679,-2.7300,349.9000,4.2008
-13.8594,1.8355,349.9000,4.2056
-13.7718,0.4868,349.9000,4.2026
-14.1300,-1.5312,349.9000,4.2003
-9.2133,1.4066,349.9000,4.2043
-15.2828,-1.1643,349.9000,4.1945
-13.6447,0.5638,349.9000,4.2087
-14.8087,-1.8723,349.9000,4.1954
-14.3444,0.0766,349.9000,4.2091
-13.9547,-0.9096,349.9000,4.2038
-15.1738,-0.0535,349.9000,4.1991
-16.0042,-2.3192,349.9000,4.1987
-15.4139,-0.5914,349.9000,4.1941
-13.8945,-1.4704,349.9000,4.2033
-12.5671,0.2768,349.9000,4.2007
-14.4117,-0.0300,349.9000,4.2002
-15.9796,-0.5508,349.9000,4.2056
-14.6945,-1.5664,349.9000,4.1953
-15.8366,0.5874,349.9000,4.1953
-14.5298,-1.4772,349.9000,4.2024
-12.0278,1.5050,349.9000,4.2018
-15.0812,0.1084,349.9000,4.1992
-15.1765,-0.2498,349.9000,4.2052
-15.1378,0.9002,349.9000,4.2067
-15.4724,-1.8695,349.9000,4.1911
-13.2386,0.8723,349.9000,4.1917
-15.0538,-0.2981,349.9000,4.2055
-12.4219,1.3436,349.9000,4.1980
-15.8261,1.1477,349.9000,4.2048
-13.2227,1.6373,349.9000,4.2053
-16.3129,-1.6221,349.9000,4.2043
-13.0234,3.0596,349.9000,4.1989
-14.5573,1.6937,349.9000,4.2002
-14.8481,1.4069,349.9000,4.2030
-14.0127,-0.0900,349.9000,4.2035
-15.4350,-0.7629,349.9000,4.2031
-14.1907,0.8294,349.9000,4.2010
-15.1035,0.7389,349.9000,4.2066
-16.8930,-0.9560,349.9000,4.2022
-14.4106,0.1646,349.9000,4.2012
-13.6788,0.1566,349.9000,4.1961
-15.1643,-1.3078,349.9000,4.1861
-13.2479,0.8897,349.9000,4.2072
-15.9210,0.4664,349.9000,4.1949
-14.4971,2.1881,349.9000,4.2019
-14.0740,-0.6206,349.9000,4.2046
-14.4926,-1.3402,349.9000,4.1980
-15.1977,-0.7147,349.9000,4.2036
-14.1073,-0.6463,349.9000,4.1978
-13.6111,1.2105,349.9000,4.2041
-15.5162,2.2799,349.9000,4.2077
-14.5441,0.4074,349.9000,4.2040
-12.8712,-0.9455,349.9000,4.2054
-15.0560,-0.0193,349.9000,4.2029
-13.5763,-1.6357,349.9000,4.2023
-16.6809,2.0910,349.9000,4.1928
-14.0711,0.9654,349.9000,4.2006
-17.3222,-0.9199,349.9000,4.1932
-13.6011,0.2101,349.9000,4.1984
-16.8082,-1.8970,349.9000,4.2066
-14.2493,-0.1908,349.9000,4.2067
-14.5931,-0.0307,349.9000,4.2033
-13.7797,-1.1545,349.9000,4.1924
-13.9016,-0.9426,349.9000,4.2060
-13.1269,-1.4218,349.9000,4.2084
-13.2951,1.1477,349.9000,4.2042
-13.0857,0.8511,349.9000,4.1960
-12.9142,0.3270,349.9000,4.2021
-13.9653,-0.8495,349.9000,4.2075
-13.0758,-0.0281,349.9000,4.1930
-16.2496,6.0627,349.9000,4.2036
-15.3880,-0.1885,349.9000,4.1986
-14.7470,-0.8297,349.9000,4.1995
-13.2039,0.6160,349.9000,4.2028
-13.8459,0.9414,349.9000,4.2023
-15.5709,-0.7758,349.9000,4.1923
-14.3836,1.0797,349.9000,4.2043
-15.0885,0.5732,349.9000,4.2068
-14.5345,-1.4505,349.9000,4.2015
-14.2757,-0.5525,349.9000,4.2041
-12.4458,-0.0777,349.9000,4.2082
-16.9039,-1.2222,349.9000,4.2055
-15.8322,-0.6258,349.9000,4.2063
-13.9559,0.5911,349.9000,4.2003
-13.1229,-0.8734,349.9000,4.1970
-14.7327,1.4195,349.9000,4.2030
-15.9275,1.2562,349.9000,4.2051
-14.9071,0.1611,349.9000,4.2075
-14.1116,0.7085,349.9000,4.1977
-15.7202,-0.1020,349.9000,4.2008
-13.3936,-1.6333,349.9000,4.1880
-14.0500,0.4193,349.9000,4.1907
-15.7106,-1.8035,349.9000,4.2044
-12.9597,0.2151,349.9000,4.1956
-13.4578,-0.3674,349.9000,4.2002
-14.3459,1.7937,349.9000,4.2019
-15.5607,-0.4668,349.9000,4.2056
-13.9363,1.2949,349.9000,4.1953
-18.8332,-3.7062,349.9000,4.2017
-15.3642,0.3144,349.9000,4.2048
-16.1131,0.4359,349.9000,4.2025
-15.8306,-0.2672,349.9000,4.2020
-14.0785,-0.2558,349.9000,4.2020
-14.0629,2.1417,349.9000,4.2002
-15.0864,-1.4133,349.9000,4.1749
-13.2706,-0.0281,349.9000,4.2011
-15.4814,-0.0155,349.9000,4.2018
-13.0806,-0.1265,349.9000,4.2057
-14.6290,0.6637,349.9000,4.2030
-12.7216,0.1072,349.9000,4.1988
-16.1035,1.1386,349.9000,4.2061
-17.3787,-1.2640,349.9000,4.2035
-13.9779,-0.0807,349.9000,4.2042
-13.9413,-0.1808,349.9000,4.2019
-12.8454,0.6624,349.9000,4.1977
-13.9802,0.7604,349.9000,4.2076
-17.4703,-0.2090,349.9000,4.2062
-15.7319,0.9401,349.9000,4.1973
-14.8034,-0.3613,349.9000,4.1992
-14.9533,-2.4548,349.9000,4.1900
-13.6490,-0.5350,349.9000,4.2070
-13.7169,-1.3872,349.9000,4.1900
-16.6130,-1.3049,349.9000,4.2074
-10.0872,-2.1533,349.9000,4.2031
-16.0180,-2.6980,349.9000,4.2079
-16.3373,1.7804,349.9000,4.2049
-15.3496,-2.4581,349.9000,4.2014
-15.4323,-1.6833,349.9000,4.1956
-15.0750,-0.4559,349.9000,4.1939
-14.6823,-1.8092,349.9000,4.2040
-13.9846,-1.4899,349.9000,4.2062
-16.1334,1.2616,349.9000,4.1980
